,datetime_from,price,price1,price2,price3
1920,2023-10-16 00:00:00,41.06,96.18,77.69,109.539
1921,2023-10-16 01:00:00,39.03,94.73,74.05,109.184
1922,2023-10-16 02:00:00,50.0,98.33,77.78,113.164
1923,2023-10-16 03:00:00,93.79,107.49,91.84,121.921
1924,2023-10-16 04:00:00,139.56,129.98,132.97,143.073
1925,2023-10-16 05:00:00,159.37,145.34,160.52,162.175
1926,2023-10-16 06:00:00,162.34,137.65,139.22,166.983
1927,2023-10-16 07:00:00,147.01,123.13,121.43,154.162
1928,2023-10-16 08:00:00,108.83,106.04,100.83,143.336
1929,2023-10-16 09:00:00,104.26,98.65,88.6,131.52
1930,2023-10-16 10:00:00,105.44,93.64,83.11,124.597
1931,2023-10-16 11:00:00,102.45,88.1,76.17,122.566
1932,2023-10-16 12:00:00,95.0,90.89,83.93,124.355
1933,2023-10-16 13:00:00,91.65,105.76,102.11,131.775
1934,2023-10-16 14:00:00,138.96,124.14,142.51,150.688
1935,2023-10-16 15:00:00,190.8,166.91,167.86,190.623
1936,2023-10-16 16:00:00,282.4,208.27,211.52,218.196
1937,2023-10-16 17:00:00,240.0,216.4,230.53,243.519
1938,2023-10-16 18:00:00,204.99,178.4,180.49,216.555
1939,2023-10-16 19:00:00,167.03,140.82,139.6,180.197
1940,2023-10-16 20:00:00,135.2,123.79,129.06,158.353
1941,2023-10-16 21:00:00,119.22,104.86,115.89,145.565
1942,2023-10-16 22:00:00,127.58,104.36,107.33,130.307
1943,2023-10-16 23:00:00,114.04,103.48,107.29,123.709
1944,2023-10-17 00:00:00,108.36,98.87,105.58,120.63
1945,2023-10-17 01:00:00,104.29,96.65,101.66,117.875
1946,2023-10-17 02:00:00,110.68,101.56,105.5,117.867
1947,2023-10-17 03:00:00,142.9,124.73,124.44,121.666
1948,2023-10-17 04:00:00,165.61,160.31,152.72,143.503
1949,2023-10-17 05:00:00,230.94,170.37,172.67,165.04
1950,2023-10-17 06:00:00,188.43,149.77,156.09,161.689
1951,2023-10-17 07:00:00,171.06,131.06,137.64,152.863
1952,2023-10-17 08:00:00,142.1,118.42,123.12,138.563
1953,2023-10-17 09:00:00,153.0,115.97,114.5,127.133
1954,2023-10-17 10:00:00,151.47,116.43,112.75,119.65
1955,2023-10-17 11:00:00,159.62,117.79,109.55,116.973
1956,2023-10-17 12:00:00,177.95,125.78,120.8,121.847
1957,2023-10-17 13:00:00,172.87,145.35,128.98,134.1
1958,2023-10-17 14:00:00,199.43,168.62,152.83,145.603
1959,2023-10-17 15:00:00,210.83,205.54,170.31,176.616
1960,2023-10-17 16:00:00,298.55,216.64,218.85,205.083
1961,2023-10-17 17:00:00,301.15,228.73,235.63,218.12
1962,2023-10-17 18:00:00,193.29,200.55,179.76,187.579
1963,2023-10-17 19:00:00,158.38,156.94,145.15,153.209
1964,2023-10-17 20:00:00,152.14,128.02,135.18,131.884
1965,2023-10-17 21:00:00,107.54,109.54,119.94,119.076
1966,2023-10-17 22:00:00,91.65,117.35,112.84,101.538
1967,2023-10-17 23:00:00,90.0,115.74,102.18,96.774
1968,2023-10-18 00:00:00,90.82,109.88,99.87,95.662
1969,2023-10-18 01:00:00,92.69,106.68,96.97,95.595
1970,2023-10-18 02:00:00,95.66,109.76,105.67,96.837
1971,2023-10-18 03:00:00,103.78,134.59,127.21,108.711
1972,2023-10-18 04:00:00,153.53,166.23,163.73,138.794
1973,2023-10-18 05:00:00,170.0,197.1,185.79,157.125
1974,2023-10-18 06:00:00,170.0,171.71,163.53,149.572
1975,2023-10-18 07:00:00,131.11,142.55,147.2,135.821
1976,2023-10-18 08:00:00,94.44,126.61,124.99,117.524
1977,2023-10-18 09:00:00,76.92,120.41,110.1,103.375
1978,2023-10-18 10:00:00,70.09,113.92,103.19,96.189
1979,2023-10-18 11:00:00,64.0,112.18,94.78,97.116
1980,2023-10-18 12:00:00,72.67,113.69,103.55,105.595
1981,2023-10-18 13:00:00,82.12,125.78,115.01,123.42
1982,2023-10-18 14:00:00,142.1,151.18,154.18,147.354
1983,2023-10-18 15:00:00,173.22,213.32,187.36,185.512
1984,2023-10-18 16:00:00,300.06,252.58,223.02,242.651
1985,2023-10-18 17:00:00,290.07,258.81,238.89,281.983
1986,2023-10-18 18:00:00,176.0,212.69,186.59,201.955
1987,2023-10-18 19:00:00,142.42,162.16,147.85,163.343
1988,2023-10-18 20:00:00,113.2,139.62,136.75,140.414
1989,2023-10-18 21:00:00,82.91,120.1,115.52,117.067
1990,2023-10-18 22:00:00,79.62,109.75,98.6,99.148
1991,2023-10-18 23:00:00,89.69,108.03,81.31,97.474
1992,2023-10-19 00:00:00,68.21,103.96,76.14,97.972
1993,2023-10-19 01:00:00,64.08,100.27,74.55,96.416
1994,2023-10-19 02:00:00,94.0,104.71,82.05,97.888
1995,2023-10-19 03:00:00,108.44,128.16,109.85,106.572
1996,2023-10-19 04:00:00,141.0,158.63,149.57,142.473
1997,2023-10-19 05:00:00,177.35,170.24,180.54,160.763
1998,2023-10-19 06:00:00,144.63,147.12,167.14,149.538
1999,2023-10-19 07:00:00,127.0,125.36,138.25,132.017
2000,2023-10-19 08:00:00,122.22,111.66,107.65,120.885
2001,2023-10-19 09:00:00,122.86,104.49,103.76,111.16
2002,2023-10-19 10:00:00,124.12,98.44,112.87,106.621
2003,2023-10-19 11:00:00,117.8,94.92,112.95,103.553
2004,2023-10-19 12:00:00,117.7,96.6,115.16,106.293
2005,2023-10-19 13:00:00,123.24,107.98,123.23,112.817
2006,2023-10-19 14:00:00,132.96,128.16,157.7,128.719
2007,2023-10-19 15:00:00,133.04,170.76,182.22,170.37
2008,2023-10-19 16:00:00,171.65,234.42,271.68,215.243
2009,2023-10-19 17:00:00,156.14,215.98,257.72,238.768
2010,2023-10-19 18:00:00,117.19,163.33,179.37,201.861
2011,2023-10-19 19:00:00,100.09,133.1,141.75,141.37
2012,2023-10-19 20:00:00,97.2,115.53,122.26,117.071
2013,2023-10-19 21:00:00,85.12,104.75,93.87,114.503
2014,2023-10-19 22:00:00,81.11,101.55,85.54,93.676
2015,2023-10-19 23:00:00,67.9,101.44,72.06,94.713
2016,2023-10-20 00:00:00,72.17,96.87,64.93,92.484
2017,2023-10-20 01:00:00,80.42,93.35,62.54,91.663
2018,2023-10-20 02:00:00,83.58,95.89,74.29,91.883
2019,2023-10-20 03:00:00,100.78,106.41,95.76,103.611
2020,2023-10-20 04:00:00,135.88,135.38,139.96,132.517
2021,2023-10-20 05:00:00,150.0,143.72,173.21,154.007
2022,2023-10-20 06:00:00,142.09,124.19,149.93,147.944
2023,2023-10-20 07:00:00,124.76,101.52,124.82,123.537
2024,2023-10-20 08:00:00,115.95,83.77,99.87,108.578
2025,2023-10-20 09:00:00,109.76,68.27,90.82,100.163
2026,2023-10-20 10:00:00,69.87,62.86,86.93,93.065
2027,2023-10-20 11:00:00,65.0,61.02,87.35,88.975
2028,2023-10-20 12:00:00,90.0,60.73,93.26,90.396
2029,2023-10-20 13:00:00,95.39,83.26,104.21,105.517
2030,2023-10-20 14:00:00,102.68,107.84,147.42,132.429
2031,2023-10-20 15:00:00,130.17,136.81,169.17,154.818
2032,2023-10-20 16:00:00,149.89,174.96,269.66,195.739
2033,2023-10-20 17:00:00,158.25,158.5,253.43,214.638
2034,2023-10-20 18:00:00,125.49,138.11,169.23,182.587
2035,2023-10-20 19:00:00,94.22,117.49,134.11,135.497
2036,2023-10-20 20:00:00,89.16,103.91,110.25,111.678
2037,2023-10-20 21:00:00,57.13,100.62,88.01,102.144
2038,2023-10-20 22:00:00,53.1,99.72,71.62,95.57
2039,2023-10-20 23:00:00,60.7,97.7,61.68,95.622
2040,2023-10-21 00:00:00,50.0,95.17,54.19,95.065
2041,2023-10-21 01:00:00,50.0,91.98,54.5,94.031
2042,2023-10-21 02:00:00,56.49,93.34,63.89,93.511
2043,2023-10-21 03:00:00,66.54,99.42,83.38,94.22
2044,2023-10-21 04:00:00,107.21,108.71,103.34,99.044
2045,2023-10-21 05:00:00,115.36,111.02,129.66,106.335
2046,2023-10-21 06:00:00,74.49,100.62,98.76,90.255
2047,2023-10-21 07:00:00,58.45,88.4,79.82,75.663
2048,2023-10-21 08:00:00,44.84,76.95,64.99,63.73
2049,2023-10-21 09:00:00,31.1,69.9,62.67,55.677
2050,2023-10-21 10:00:00,20.8,63.64,54.46,42.836
2051,2023-10-21 11:00:00,10.0,60.68,51.34,36.631
2052,2023-10-21 12:00:00,22.09,62.99,56.5,39.937
2053,2023-10-21 13:00:00,68.19,76.55,73.79,67.561
2054,2023-10-21 14:00:00,115.18,99.25,109.34,92.185
2055,2023-10-21 15:00:00,114.64,122.76,150.1,106.229
2056,2023-10-21 16:00:00,149.89,143.62,218.99,147.142
2057,2023-10-21 17:00:00,133.04,138.43,200.94,160.303
2058,2023-10-21 18:00:00,102.46,129.09,145.16,130.449
2059,2023-10-21 19:00:00,90.0,109.6,121.85,103.17
2060,2023-10-21 20:00:00,79.34,98.53,101.63,86.767
2061,2023-10-21 21:00:00,42.4,98.11,76.0,82.214
2062,2023-10-21 22:00:00,64.32,85.8,63.02,75.643
2063,2023-10-21 23:00:00,36.29,83.02,50.81,75.375
2064,2023-10-22 00:00:00,54.86,81.51,40.24,74.017
2065,2023-10-22 01:00:00,52.6,79.47,40.01,73.447
2066,2023-10-22 02:00:00,59.34,79.69,50.87,74.694
2067,2023-10-22 03:00:00,68.13,80.15,67.38,75.526
2068,2023-10-22 04:00:00,61.0,84.1,85.72,78.007
2069,2023-10-22 05:00:00,58.34,84.11,111.7,80.644
2070,2023-10-22 06:00:00,72.65,76.57,85.84,79.256
2071,2023-10-22 07:00:00,77.6,68.86,75.52,73.119
2072,2023-10-22 08:00:00,70.06,57.39,59.48,59.833
2073,2023-10-22 09:00:00,60.84,46.33,57.73,43.423
2074,2023-10-22 10:00:00,44.99,37.61,47.23,36.994
2075,2023-10-22 11:00:00,29.19,32.2,23.15,30.335
2076,2023-10-22 12:00:00,45.37,36.69,36.12,31.483
2077,2023-10-22 13:00:00,64.37,55.61,74.99,48.995
2078,2023-10-22 14:00:00,84.33,87.27,107.59,81.252
2079,2023-10-22 15:00:00,122.0,116.29,139.08,113.023
2080,2023-10-22 16:00:00,135.71,151.08,181.96,136.131
2081,2023-10-22 17:00:00,139.21,138.79,180.75,145.166
2082,2023-10-22 18:00:00,126.19,127.31,137.29,134.525
2083,2023-10-22 19:00:00,112.47,111.41,123.61,122.256
2084,2023-10-22 20:00:00,102.18,98.92,104.8,114.91
2085,2023-10-22 21:00:00,96.77,87.81,77.63,105.215
2086,2023-10-22 22:00:00,101.61,87.16,81.59,107.104
2087,2023-10-22 23:00:00,100.25,85.97,72.06,102.3
2088,2023-10-23 00:00:00,101.28,84.05,66.87,99.254
2089,2023-10-23 01:00:00,99.99,81.31,64.28,97.998
2090,2023-10-23 02:00:00,98.46,89.6,78.31,99.721
2091,2023-10-23 03:00:00,104.73,108.28,104.31,118.146
2092,2023-10-23 04:00:00,142.74,143.96,145.28,143.772
2093,2023-10-23 05:00:00,176.4,153.63,173.52,169.425
2094,2023-10-23 06:00:00,190.0,135.25,163.21,192.939
2095,2023-10-23 07:00:00,151.41,113.67,133.01,163.29
2096,2023-10-23 08:00:00,128.07,98.12,103.74,141.647
2097,2023-10-23 09:00:00,109.03,91.21,98.7,134.895
2098,2023-10-23 10:00:00,102.26,82.03,89.83,129.131
2099,2023-10-23 11:00:00,103.22,79.33,90.05,128.087
2100,2023-10-23 12:00:00,107.0,85.54,104.44,129.821
2101,2023-10-23 13:00:00,128.95,104.46,114.4,138.543
2102,2023-10-23 14:00:00,147.08,134.11,152.24,154.376
2103,2023-10-23 15:00:00,174.83,181.04,173.77,196.037
2104,2023-10-23 16:00:00,271.3,235.84,239.23,229.48
2105,2023-10-23 17:00:00,205.1,216.09,221.24,231.89
2106,2023-10-23 18:00:00,165.43,175.25,162.55,175.498
2107,2023-10-23 19:00:00,149.44,135.46,138.38,148.321
2108,2023-10-23 20:00:00,125.2,117.51,122.39,130.558
2109,2023-10-23 21:00:00,138.25,98.97,91.05,113.795
2110,2023-10-23 22:00:00,101.33,106.23,100.33,103.953
2111,2023-10-23 23:00:00,97.21,105.22,88.59,96.255
2112,2023-10-24 00:00:00,94.54,100.27,81.7,93.606
2113,2023-10-24 01:00:00,89.46,96.25,79.21,91.842
2114,2023-10-24 02:00:00,95.13,101.04,89.77,93.475
2115,2023-10-24 03:00:00,99.18,123.09,109.69,104.05
2116,2023-10-24 04:00:00,143.68,151.69,151.37,138.995
2117,2023-10-24 05:00:00,167.17,157.46,174.99,150.927
2118,2023-10-24 06:00:00,155.3,134.51,158.44,145.291
2119,2023-10-24 07:00:00,136.35,115.54,130.39,135.789
2120,2023-10-24 08:00:00,128.37,102.28,103.5,128.569
2121,2023-10-24 09:00:00,125.0,95.57,99.1,123.234
2122,2023-10-24 10:00:00,118.99,90.05,93.65,119.451
2123,2023-10-24 11:00:00,112.54,87.57,96.62,120.065
2124,2023-10-24 12:00:00,114.35,94.12,114.62,125.785
2125,2023-10-24 13:00:00,137.89,111.21,126.64,134.662
2126,2023-10-24 14:00:00,144.9,140.34,153.3,145.042
2127,2023-10-24 15:00:00,146.08,179.59,168.44,157.004
2128,2023-10-24 16:00:00,164.39,245.38,241.68,181.779
2129,2023-10-24 17:00:00,164.91,206.88,223.62,186.406
2130,2023-10-24 18:00:00,133.45,159.75,159.3,165.901
2131,2023-10-24 19:00:00,119.31,133.55,130.2,136.795
2132,2023-10-24 20:00:00,114.1,113.23,115.75,119.593
2133,2023-10-24 21:00:00,102.78,102.93,87.73,104.588
2134,2023-10-24 22:00:00,99.07,98.05,90.79,102.766
2135,2023-10-24 23:00:00,94.56,96.27,80.51,96.109
2136,2023-10-25 00:00:00,89.5,92.24,73.35,92.184
2137,2023-10-25 01:00:00,86.14,88.89,70.74,88.768
2138,2023-10-25 02:00:00,84.1,94.55,81.17,91.504
2139,2023-10-25 03:00:00,93.6,107.64,103.72,97.73
2140,2023-10-25 04:00:00,121.64,140.08,132.93,124.359
2141,2023-10-25 05:00:00,149.02,154.17,164.86,145.914
2142,2023-10-25 06:00:00,151.82,142.84,157.6,145.55
2143,2023-10-25 07:00:00,142.1,124.72,123.21,137.387
2144,2023-10-25 08:00:00,129.75,112.55,98.54,128.176
2145,2023-10-25 09:00:00,124.76,107.14,90.34,122.269
2146,2023-10-25 10:00:00,118.09,100.91,81.49,116.959
2147,2023-10-25 11:00:00,115.53,99.37,80.95,114.182
2148,2023-10-25 12:00:00,122.1,104.23,91.83,118.37
2149,2023-10-25 13:00:00,137.4,118.64,107.08,127.225
2150,2023-10-25 14:00:00,141.57,133.12,139.88,139.029
2151,2023-10-25 15:00:00,144.48,163.37,155.68,149.349
2152,2023-10-25 16:00:00,156.18,206.34,198.0,167.983
2153,2023-10-25 17:00:00,163.77,183.59,192.6,172.919
2154,2023-10-25 18:00:00,142.35,149.23,153.72,153.426
2155,2023-10-25 19:00:00,130.55,123.47,128.77,134.444
2156,2023-10-25 20:00:00,120.07,106.65,110.89,120.364
2157,2023-10-25 21:00:00,112.8,92.54,86.77,109.24
2158,2023-10-25 22:00:00,90.21,93.56,89.34,108.515
2159,2023-10-25 23:00:00,90.77,90.98,88.83,103.845
2160,2023-10-26 00:00:00,88.72,86.65,88.5,100.575
2161,2023-10-26 01:00:00,87.76,81.17,87.38,97.732
2162,2023-10-26 02:00:00,90.37,86.84,91.44,99.371
2163,2023-10-26 03:00:00,100.0,106.31,105.05,106.147
2164,2023-10-26 04:00:00,130.68,136.23,136.0,128.307
2165,2023-10-26 05:00:00,147.81,150.82,161.05,146.431
2166,2023-10-26 06:00:00,154.67,143.73,162.66,146.313
2167,2023-10-26 07:00:00,149.0,122.13,135.43,142.329
2168,2023-10-26 08:00:00,146.37,107.91,114.87,135.522
2169,2023-10-26 09:00:00,140.0,99.13,98.71,127.803
2170,2023-10-26 10:00:00,131.11,92.29,90.22,120.975
2171,2023-10-26 11:00:00,115.3,88.84,90.32,120.825
2172,2023-10-26 12:00:00,119.6,90.13,98.01,124.015
2173,2023-10-26 13:00:00,125.0,106.63,117.39,128.929
2174,2023-10-26 14:00:00,132.57,129.76,142.55,137.603
2175,2023-10-26 15:00:00,142.06,165.28,151.98,147.743
2176,2023-10-26 16:00:00,166.3,208.6,206.36,157.396
2177,2023-10-26 17:00:00,175.5,186.71,182.58,170.584
2178,2023-10-26 18:00:00,141.49,149.1,147.39,151.422
2179,2023-10-26 19:00:00,122.5,123.98,132.13,133.752
2180,2023-10-26 20:00:00,117.06,108.71,119.89,120.403
2181,2023-10-26 21:00:00,104.85,96.9,108.48,109.861
2182,2023-10-26 22:00:00,104.56,97.3,92.89,117.063
2183,2023-10-26 23:00:00,97.0,96.55,87.99,109.354
2184,2023-10-27 00:00:00,92.64,94.59,84.7,105.464
2185,2023-10-27 01:00:00,90.52,92.32,81.52,103.675
2186,2023-10-27 02:00:00,91.39,97.03,83.25,105.969
2187,2023-10-27 03:00:00,100.02,109.75,93.72,114.524
2188,2023-10-27 04:00:00,132.57,142.06,126.56,133.882
2189,2023-10-27 05:00:00,148.69,151.7,150.03,149.605
2190,2023-10-27 06:00:00,138.83,137.73,148.42,151.042
2191,2023-10-27 07:00:00,101.59,120.35,122.38,146.713
2192,2023-10-27 08:00:00,97.3,98.44,105.68,134.714
2193,2023-10-27 09:00:00,106.62,87.26,97.0,129.56
2194,2023-10-27 10:00:00,89.69,77.94,86.0,121.927
2195,2023-10-27 11:00:00,60.0,73.87,87.29,118.061
2196,2023-10-27 12:00:00,70.1,80.61,94.99,120.842
2197,2023-10-27 13:00:00,106.69,98.32,114.7,122.815
2198,2023-10-27 14:00:00,121.01,118.63,129.55,131.529
2199,2023-10-27 15:00:00,142.84,139.01,147.33,139.406
2200,2023-10-27 16:00:00,147.72,157.4,170.5,155.777
2201,2023-10-27 17:00:00,146.78,147.29,170.13,161.068
2202,2023-10-27 18:00:00,129.91,131.7,134.72,145.16
2203,2023-10-27 19:00:00,105.35,110.66,121.3,129.539
2204,2023-10-27 20:00:00,98.53,101.37,109.01,117.914
2205,2023-10-27 21:00:00,93.7,97.08,104.0,106.943
2206,2023-10-27 22:00:00,84.6,90.4,70.77,99.191
2207,2023-10-27 23:00:00,68.61,89.27,64.93,89.249
2208,2023-10-28 00:00:00,64.59,86.63,62.18,80.992
2209,2023-10-28 01:00:00,55.0,84.69,60.5,76.455
2210,2023-10-28 02:00:00,58.93,87.38,64.32,77.034
2211,2023-10-28 03:00:00,97.02,93.36,64.18,89.774
2212,2023-10-28 04:00:00,103.06,104.97,77.82,108.048
2213,2023-10-28 05:00:00,108.41,111.05,95.92,119.974
2214,2023-10-28 06:00:00,111.54,106.16,89.8,118.162
2215,2023-10-28 07:00:00,110.82,92.16,71.45,109.185
2216,2023-10-28 08:00:00,87.01,74.56,55.58,96.895
2217,2023-10-28 09:00:00,69.71,64.73,47.01,84.364
2218,2023-10-28 10:00:00,65.86,55.24,45.35,74.49
2219,2023-10-28 11:00:00,62.98,50.06,48.1,69.627
2220,2023-10-28 12:00:00,66.87,58.89,52.31,74.78
2221,2023-10-28 13:00:00,80.14,79.38,82.15,96.328
2222,2023-10-28 14:00:00,109.23,105.55,115.01,112.347
2223,2023-10-28 15:00:00,135.98,129.08,135.32,127.654
2224,2023-10-28 16:00:00,155.57,152.21,161.71,147.19
2225,2023-10-28 17:00:00,139.5,143.7,147.69,155.34
2226,2023-10-28 18:00:00,126.34,135.37,120.0,141.359
2227,2023-10-28 19:00:00,105.43,119.74,107.09,126.602
2228,2023-10-28 20:00:00,95.48,107.86,98.5,112.547
2229,2023-10-28 21:00:00,96.85,108.78,79.24,93.988
2230,2023-10-28 22:00:00,176.49,105.0,75.99,93.784
2231,2023-10-28 23:00:00,186.49,104.63,63.52,88.398
2232,2023-10-29 00:00:00,191.49,101.34,54.87,85.737
2233,2023-10-29 01:00:00,216.49,101.78,55.06,85.571
2234,2023-10-29 02:00:00,186.49,99.37,61.81,79.843
2235,2023-10-29 03:00:00,191.49,101.65,62.82,82.543
2236,2023-10-29 04:00:00,196.49,101.6,67.17,88.417
2237,2023-10-29 05:00:00,171.49,100.38,75.62,86.39
2238,2023-10-29 06:00:00,100.49,96.9,84.97,81.767
2239,2023-10-29 07:00:00,10.0,86.07,83.49,79.783
2240,2023-10-29 08:00:00,3.04,75.86,74.98,68.515
2241,2023-10-29 09:00:00,0.41,67.29,67.89,63.268
2242,2023-10-29 10:00:00,10.0,65.87,64.09,60.281
2243,2023-10-29 11:00:00,38.7,65.45,62.99,57.244
2244,2023-10-29 12:00:00,94.55,66.71,61.02,65.927
2245,2023-10-29 13:00:00,181.49,78.42,69.55,77.446
2246,2023-10-29 14:00:00,211.49,107.01,84.21,95.552
2247,2023-10-29 15:00:00,171.49,145.78,112.29,110.796
2248,2023-10-29 16:00:00,118.58,209.11,137.65,132.882
2249,2023-10-29 17:00:00,151.05,201.83,161.51,145.8
2250,2023-10-29 18:00:00,132.56,173.28,147.84,157.004
2251,2023-10-29 19:00:00,107.27,146.76,120.56,147.794
2252,2023-10-29 20:00:00,40.0,131.22,104.48,109.228
2253,2023-10-29 21:00:00,94.94,116.08,93.7,103.197
2254,2023-10-29 22:00:00,94.0,105.0,76.84,96.53
2255,2023-10-29 23:00:00,96.7,100.23,84.16,103.98
2256,2023-10-30 00:00:00,62.98,99.41,80.21,97.944
2257,2023-10-30 01:00:00,46.32,95.09,76.02,95.01
2258,2023-10-30 02:00:00,41.07,91.38,73.59,94.805
2259,2023-10-30 03:00:00,62.18,95.8,76.17,96.826
2260,2023-10-30 04:00:00,102.98,115.58,89.81,101.775
2261,2023-10-30 05:00:00,133.14,137.22,125.77,122.029
2262,2023-10-30 06:00:00,125.79,131.22,146.75,136.545
2263,2023-10-30 07:00:00,111.0,122.58,133.39,139.037
2264,2023-10-30 08:00:00,103.0,113.34,100.86,134.409
2265,2023-10-30 09:00:00,90.0,101.02,96.97,121.467
2266,2023-10-30 10:00:00,96.17,98.33,103.37,118.85
2267,2023-10-30 11:00:00,102.54,98.42,102.53,119.761
2268,2023-10-30 12:00:00,114.62,102.5,103.45,123.521
2269,2023-10-30 13:00:00,123.98,110.68,114.26,131.141
2270,2023-10-30 14:00:00,139.45,139.55,130.16,140.664
2271,2023-10-30 15:00:00,164.25,178.36,137.64,153.776
2272,2023-10-30 16:00:00,170.0,227.03,146.76,168.862
2273,2023-10-30 17:00:00,171.0,227.3,165.14,189.991
2274,2023-10-30 18:00:00,165.0,208.37,165.24,203.506
2275,2023-10-30 19:00:00,133.05,170.62,135.06,175.688
2276,2023-10-30 20:00:00,122.01,141.37,119.45,139.826
2277,2023-10-30 21:00:00,114.35,121.98,109.56,123.649
2278,2023-10-30 22:00:00,99.99,106.8,100.67,112.409
2279,2023-10-30 23:00:00,86.05,99.19,92.96,102.75
2280,2023-10-31 00:00:00,79.2,97.38,88.86,95.569
2281,2023-10-31 01:00:00,71.96,92.6,84.89,90.666
2282,2023-10-31 02:00:00,64.8,89.38,80.52,88.314
2283,2023-10-31 03:00:00,65.5,99.76,84.38,88.307
2284,2023-10-31 04:00:00,75.26,120.15,96.49,95.006
2285,2023-10-31 05:00:00,120.01,141.47,124.85,115.629
2286,2023-10-31 06:00:00,113.56,134.73,147.09,130.993
2287,2023-10-31 07:00:00,112.83,122.89,129.41,135.652
2288,2023-10-31 08:00:00,103.56,111.07,99.02,128.371
2289,2023-10-31 09:00:00,95.49,98.55,90.73,116.156
2290,2023-10-31 10:00:00,103.25,94.09,97.97,113.028
2291,2023-10-31 11:00:00,101.78,93.26,95.62,109.833
2292,2023-10-31 12:00:00,99.27,98.32,94.3,110.142
2293,2023-10-31 13:00:00,107.36,110.81,103.72,118.001
2294,2023-10-31 14:00:00,119.55,136.95,124.14,128.788
2295,2023-10-31 15:00:00,135.11,157.81,131.74,137.018
2296,2023-10-31 16:00:00,161.81,182.35,142.38,153.294
2297,2023-10-31 17:00:00,172.04,172.78,165.56,160.751
2298,2023-10-31 18:00:00,152.92,162.04,162.56,174.367
2299,2023-10-31 19:00:00,125.88,137.6,127.05,146.606
2300,2023-10-31 20:00:00,115.92,117.69,107.5,129.201
2301,2023-10-31 21:00:00,102.04,98.1,97.94,117.061
2302,2023-10-31 22:00:00,49.96,88.5,92.23,106.432
2303,2023-10-31 23:00:00,65.11,84.38,68.89,89.659
2304,2023-11-01 00:00:00,59.14,84.47,63.98,83.029
2305,2023-11-01 01:00:00,54.06,81.41,59.23,78.452
2306,2023-11-01 02:00:00,67.82,78.5,58.03,77.09
2307,2023-11-01 03:00:00,100.5,84.85,66.79,79.741
2308,2023-11-01 04:00:00,99.97,99.48,83.41,90.624
2309,2023-11-01 05:00:00,139.47,125.0,108.48,99.547
2310,2023-11-01 06:00:00,119.95,127.16,116.14,108.082
2311,2023-11-01 07:00:00,100.0,120.16,105.83,101.791
2312,2023-11-01 08:00:00,99.08,113.22,86.08,94.55
2313,2023-11-01 09:00:00,95.0,104.72,76.62,83.941
2314,2023-11-01 10:00:00,98.07,102.12,78.03,80.517
2315,2023-11-01 11:00:00,102.76,100.82,82.77,82.729
2316,2023-11-01 12:00:00,134.53,103.05,86.49,93.208
2317,2023-11-01 13:00:00,209.17,109.95,98.02,110.458
2318,2023-11-01 14:00:00,209.17,127.49,121.74,118.299
2319,2023-11-01 15:00:00,223.7,154.94,148.67,121.965
2320,2023-11-01 16:00:00,223.7,197.34,161.26,138.935
2321,2023-11-01 17:00:00,231.1,197.06,174.87,146.019
2322,2023-11-01 18:00:00,213.1,182.34,159.53,156.345
2323,2023-11-01 19:00:00,149.45,146.6,126.83,128.791
2324,2023-11-01 20:00:00,133.05,124.17,110.32,102.211
2325,2023-11-01 21:00:00,90.0,108.28,103.5,93.986
2326,2023-11-01 22:00:00,68.0,94.85,88.45,87.27
2327,2023-11-01 23:00:00,49.04,95.72,76.64,70.2
2328,2023-11-02 00:00:00,109.18,95.19,74.36,66.262
2329,2023-11-02 01:00:00,108.69,93.15,65.92,64.908
2330,2023-11-02 02:00:00,109.53,84.82,69.09,66.455
2331,2023-11-02 03:00:00,111.61,90.84,84.24,66.985
2332,2023-11-02 04:00:00,136.09,113.36,98.09,80.731
2333,2023-11-02 05:00:00,142.1,140.78,134.95,94.494
2334,2023-11-02 06:00:00,142.1,150.14,119.15,105.212
2335,2023-11-02 07:00:00,142.09,143.09,105.58,103.521
2336,2023-11-02 08:00:00,103.65,129.43,94.06,91.297
2337,2023-11-02 09:00:00,99.99,115.82,83.52,79.383
2338,2023-11-02 10:00:00,98.06,108.86,82.97,74.89
2339,2023-11-02 11:00:00,110.51,104.67,83.97,82.194
2340,2023-11-02 12:00:00,106.44,108.28,86.71,86.795
2341,2023-11-02 13:00:00,91.01,123.05,100.02,94.336
2342,2023-11-02 14:00:00,136.17,144.91,135.06,108.402
2343,2023-11-02 15:00:00,219.06,185.28,169.9,119.597
2344,2023-11-02 16:00:00,255.57,208.2,187.27,136.718
2345,2023-11-02 17:00:00,232.86,207.76,190.48,146.256
2346,2023-11-02 18:00:00,167.87,199.69,173.14,147.439
2347,2023-11-02 19:00:00,133.05,158.49,138.66,127.96
2348,2023-11-02 20:00:00,102.94,126.24,125.89,104.424
2349,2023-11-02 21:00:00,72.27,110.02,111.02,80.701
2350,2023-11-02 22:00:00,57.04,95.54,77.58,69.888
2351,2023-11-02 23:00:00,44.65,95.8,69.88,72.834
2352,2023-11-03 00:00:00,55.97,94.77,71.03,70.921
2353,2023-11-03 01:00:00,41.07,94.79,65.34,71.321
